State,commodity,Year,target_year,target_next_year_production,total_production,production_lag_1,production_lag_2,production_lag_3,rolling_3_mean,rolling_5_mean,yoy_pct_change,state_share_of_commodity,production_rank_in_commodity_year,years_observed_so_far,expanding_mean_to_date
MISSOURI,Milk,2005,2006,1840000000.0,1875000000.0,1847000000.0,1886000000.0,1946000000.0,1869333333.3333333,1900600000.0,0.015159718462371413,0.010597291614857686,21.0,76,3185815789.4736843
MONTANA,Milk,2005,2006,354000000.0,372000000.0,348000000.0,345000000.0,341000000.0,355000000.0,350400000.0,0.06896551724137931,0.002102502656387765,38.0,76,455302631.57894737
NEBRASKA,Milk,2005,2006,1118000000.0,1077000000.0,1049000000.0,1129000000.0,1167000000.0,1085000000.0,1117600000.0,0.02669208770257388,0.006087084303574255,30.0,76,1840736842.1052632
NEVADA,Milk,2005,2006,544000000.0,542000000.0,509000000.0,485000000.0,501000000.0,512000000.0,504400000.0,0.06483300589390963,0.0030633237628015283,33.0,76,204447368.42105263
NEW HAMPSHIRE,Milk,2005,2006,293000000.0,302000000.0,303000000.0,305000000.0,328000000.0,303333333.3333333,312000000.0,-0.0033003300330033004,0.0017068704360997445,39.0,76,351789473.68421054
NEW JERSEY,Milk,2005,2006,178000000.0,192000000.0,200000000.0,216000000.0,236000000.0,202666666.66666666,215400000.0,-0.04,0.001085162661361427,45.0,76,727631578.9473684
NEW MEXICO,Milk,2005,2006,7605000000.0,6951000000.0,6737000000.0,6666000000.0,6316000000.0,6784666666.666667,6446200000.0,0.03176488051061303,0.039286279474600415,7.0,76,1223315789.4736843
NEW YORK,Milk,2005,2006,12045000000.0,12078000000.0,11650000000.0,11952000000.0,12218000000.0,11893333333.333334,11935600000.0,0.036738197424892705,0.06826351366626726,3.0,76,9929342105.263159
NORTH CAROLINA,Milk,2005,2006,944000000.0,1012000000.0,1006000000.0,1044000000.0,1137000000.0,1020666666.6666666,1070600000.0,0.005964214711729622,0.0057197115275925215,31.0,76,1452894736.8421052
NORTH DAKOTA,Milk,2005,2006,470000000.0,468000000.0,465000000.0,500000000.0,593000000.0,477666666.6666667,534000000.0,0.0064516129032258064,0.0026450839870684785,34.0,76,1380223684.2105262
OHIO,Milk,2005,2006,4860000000.0,4743000000.0,4560000000.0,4490000000.0,4475000000.0,4597666666.666667,4512600000.0,0.04013157894736842,0.026806908868944,11.0,76,4752789473.684211
OKLAHOMA,Milk,2005,2006,1214000000.0,1236000000.0,1263000000.0,1312000000.0,1307000000.0,1270333333.3333333,1288600000.0,-0.021377672209026127,0.006985734632514186,27.0,76,1601236842.1052632
OREGON,Milk,2005,2006,2242000000.0,2284000000.0,2270000000.0,2191000000.0,2093000000.0,2248333333.3333335,2111000000.0,0.006167400881057269,0.012908914159111976,17.0,76,1334447368.4210527
PENNSYLVANIA,Milk,2005,2006,10742000000.0,10503000000.0,10062000000.0,10338000000.0,10775000000.0,10301000000.0,10505400000.0,0.04382826475849732,0.05936178870978681,4.0,76,7439026315.789474
RHODE ISLAND,Milk,2005,2006,19000000.0,19000000.0,20000000.0,22000000.0,23000000.0,20333333.333333332,21400000.0,-0.05,0.00010738588836389121,49.0,76,85747368.42105263
SOUTH CAROLINA,Milk,2005,2006,277000000.0,288000000.0,287000000.0,318000000.0,364000000.0,297666666.6666667,324800000.0,0.003484320557491289,0.0016277439920421406,42.0,76,508394736.84210527
SOUTH DAKOTA,Milk,2005,2006,1505000000.0,1437000000.0,1347000000.0,1330000000.0,1289000000.0,1371333333.3333333,1354600000.0,0.066815144766147,0.00812176429362693,24.0,76,1591671052.631579
TENNESSEE,Milk,2005,2006,1049000000.0,1102000000.0,1155000000.0,1205000000.0,1315000000.0,1154000000.0,1222400000.0,-0.04588744588744589,0.0062283815251056905,29.0,76,2001210526.3157895
TEXAS,Milk,2005,2006,7157000000.0,6444000000.0,6009000000.0,5630000000.0,5300000000.0,6027666666.666667,5698000000.0,0.07239141288067898,0.03642077182194289,9.0,76,4029421052.631579
UTAH,Milk,2005,2006,1747000000.0,1661000000.0,1616000000.0,1622000000.0,1666000000.0,1633000000.0,1640000000.0,0.027846534653465347,0.009387787398548595,23.0,76,931881578.9473684
VERMONT,Milk,2005,2006,2592000000.0,2641000000.0,2594000000.0,2637000000.0,2703000000.0,2624000000.0,2648800000.0,0.018118735543562067,0.014926638482580879,15.0,76,1971342105.2631578
VIRGINIA,Milk,2005,2006,1771000000.0,1784000000.0,1731000000.0,1731000000.0,1891000000.0,1748666666.6666667,1804400000.0,0.030618139803581745,0.010082969728483259,22.0,76,1808881578.9473684
WASHINGTON,Milk,2005,2006,5464000000.0,5608000000.0,5416000000.0,5581000000.0,5620000000.0,5535000000.0,5547800000.0,0.03545051698670606,0.03169579273393168,10.0,76,2868105263.1578946
WEST VIRGINIA,Milk,2005,2006,200000000.0,194000000.0,194000000.0,216000000.0,243000000.0,201333333.33333334,219200000.0,0.0,0.0010964664390839419,44.0,76,528486842.1052632
WISCONSIN,Milk,2005,2006,23398000000.0,22866000000.0,22085000000.0,22266000000.0,22074000000.0,22405666666.666668,22298000000.0,0.035363368802354536,0.12923609070151246,2.0,76,18481078947.36842
WYOMING,Milk,2005,2006,118000000.0,73000000.0,63000000.0,54000000.0,63000000.0,63333333.333333336,63200000.0,0.15873015873015872,0.00041258788687179254,47.0,76,175656578.9473684
CALIFORNIA,Yogurt,2005,2006,543345000.0,511990000.0,454302000.0,479226000.0,454483000.0,481839333.3333333,432861000.0,0.1269816113510396,0.4418590200549228,1.0,16,298368500.0
IOWA,Yogurt,2005,2006,25520000.0,17412000.0,13984000.0,13847000.0,12875000.0,15081000.0,13174200.0,0.24513729977116705,0.015026952200621722,6.0,6,12821500.0
NEW YORK,Yogurt,2005,2006,236987000.0,232307000.0,227795000.0,261740000.0,247221000.0,240614000.0,244338800.0,0.01980728286397858,0.2004862270198616,2.0,16,225491062.5
TENNESSEE,Yogurt,2005,2006,155331000.0,99595000.0,38949000.0,405000.0,169000.0,46316333.333333336,34779500.0,1.5570617987624842,0.08595275123023893,5.0,4,34779500.0
UTAH,Yogurt,2005,2006,163713000.0,171509000.0,165503000.0,122209000.0,,153073666.66666666,153073666.66666666,0.03628937239808342,0.14801616959432753,3.0,3,153073666.66666666
WISCONSIN,Yogurt,2005,2006,144534000.0,124974000.0,98012000.0,81460000.0,71461000.0,101482000.0,90671600.0,0.27508876464106435,0.1078554057156271,4.0,14,55972357.14285714
CALIFORNIA,Cheese,2006,2007,2287248000.0,2206598000.0,2136699000.0,1992820000.0,1830927000.0,2112039000.0,1977851000.0,0.03271354552045,0.2565283060281068,2.0,37,738642459.4594594
IDAHO,Cheese,2006,2007,789085000.0,803896000.0,769256000.0,718245000.0,619943000.0,763799000.0,696151800.0,0.045030522998845635,0.09345702257627847,3.0,33,272021878.7878788
ILLINOIS,Cheese,2006,2007,76764000.0,80380000.0,93236000.0,93609000.0,95547000.0,89075000.0,91565400.0,-0.13788665322407653,0.009344586208516106,13.0,37,99679405.4054054
IOWA,Cheese,2006,2007,147241000.0,148140000.0,152627000.0,154757000.0,162712000.0,151841333.33333334,176248200.0,-0.02939846816094138,0.01722203285555581,10.0,37,213514972.97297296
MINNESOTA,Cheese,2006,2007,610339000.0,624267000.0,629534000.0,623968000.0,616853000.0,625923000.0,618375200.0,-0.008366506018737669,0.07257423237909584,5.0,37,540227297.2972972
NEW MEXICO,Cheese,2006,2007,602324000.0,579411000.0,189686000.0,,,384548500.0,384548500.0,2.0545796737766624,0.06735949290448526,6.0,2,384548500.0
NEW YORK,Cheese,2006,2007,738046000.0,699087000.0,666815000.0,699465000.0,706684000.0,688455666.6666666,697775400.0,0.04839723161596545,0.08127244014372853,4.0,37,464031297.2972973
OHIO,Cheese,2006,2007,194466000.0,201299000.0,198718000.0,182377000.0,166835000.0,194131333.33333334,181751200.0,0.012988254712708461,0.023402038556706688,8.0,37,106025783.78378378
PENNSYLVANIA,Cheese,2006,2007,393877000.0,377540000.0,395003000.0,376730000.0,368945000.0,383091000.0,378453800.0,-0.04420979081171535,0.04389095642153733,7.0,37,224103810.8108108
SOUTH DAKOTA,Cheese,2006,2007,209249000.0,185957000.0,175677000.0,159278000.0,151635000.0,173637333.33333334,165642200.0,0.05851648195267451,0.021618452570005345,9.0,37,118142135.13513513
UTAH,Cheese,2006,2007,104114000.0,103445000.0,86414000.0,67294000.0,74055000.0,85717666.66666667,79500800.0,0.19708612030458028,0.012026010454590055,12.0,37,69780054.05405405
VERMONT,Cheese,2006,2007,155562000.0,138897000.0,101880000.0,134031000.0,137210000.0,124936000.0,126978000.0,0.363339222614841,0.01614748682015752,11.0,28,89808035.71428572
WISCONSIN,Cheese,2006,2007,2462043000.0,2452855000.0,2405945000.0,2356516000.0,2276528000.0,2405105333.3333335,2345794200.0,0.019497536311096055,0.28515694208123626,1.0,37,1769753702.7027028
ALABAMA,Honey,2006,2007,616000.0,792000.0,858000.0,1044000.0,1066000.0,898000.0,1015588.4,-0.07692307692307693,0.00513492135530803,25.0,20,1061588.4
ARIZONA,Honey,2006,2007,1920000.0,1950000.0,1800000.0,1760000.0,2520000.0,1836666.6666666667,1873431.0,0.08333333333333333,0.012642798791478106,20.0,20,2973707.75
ARKANSAS,Honey,2006,2007,2240000.0,2432000.0,2484000.0,2280000.0,3000000.0,2398666.6666666665,2831200.0,-0.020933977455716585,0.015767839313269104,17.0,20,3414450.0
CALIFORNIA,Honey,2006,2007,13600000.0,19760000.0,30000000.0,17550000.0,32160000.0,22436666.666666668,23154656.2,-0.3413333333333333,0.12811369442031148,2.0,20,27864164.05
COLORADO,Honey,2006,2007,1581000.0,2700000.0,1960000.0,1840000.0,2064000.0,2166666.6666666665,2000800.0,0.37755102040816324,0.017505413711277378,15.0,20,2642275.4
FLORIDA,Honey,2006,2007,10657946.0,13770000.0,13760000.0,20090000.0,14910000.0,15873333.333333334,16598000.0,0.0007267441860465116,0.08927760992751461,3.0,20,19987050.0
GEORGIA,Honey,2006,2007,3480000.0,4662000.0,2891000.0,3087000.0,3380000.0,3546666.6666666665,3324000.0,0.612590799031477,0.03022601434147227,9.0,20,3986550.0
HAWAII,Honey,2006,2007,920000.0,930000.0,1179000.0,768000.0,798000.0,959000.0,925400.0,-0.21119592875318066,0.006029642500551096,24.0,20,1103188.45
IDAHO,Honey,2006,2007,3772000.0,4180000.0,3515000.0,6300000.0,4600000.0,4665000.0,4859000.0,0.1891891891891892,0.02710097381968127,10.0,20,6066850.0
ILLINOIS,Honey,2006,2007,480202.0,660000.0,680000.0,385000.0,420000.0,575000.0,477198.2,-0.029411764705882353,0.004279101129423359,29.0,20,821922.35
INDIANA,Honey,2006,2007,420252.0,378000.0,512000.0,413000.0,280000.0,434333.3333333333,415800.0,-0.26171875,0.002450757919578833,32.0,20,756300.0
IOWA,Honey,2006,2007,2106000.0,2184000.0,2464000.0,2345000.0,1888000.0,2331000.0,2238200.0,-0.11363636363636363,0.014159934646455478,19.0,20,3272092.5
KANSAS,Honey,2006,2007,409242.0,770000.0,800000.0,1120000.0,912000.0,896666.6666666666,897200.0,-0.0375,0.004992284650993918,27.0,20,1286326.1
KENTUCKY,Honey,2006,2007,244000.0,280000.0,250000.0,280000.0,240000.0,270000.0,264000.0,0.12,0.0018153762367250613,36.0,20,238413.25
LOUISIANA,Honey,2006,2007,2581000.0,2700000.0,3395000.0,3430000.0,3060000.0,3175000.0,3029390.2,-0.20471281296023564,0.017505413711277378,15.0,20,3699760.9
MAINE,Honey,2006,2007,279174.0,253000.0,208000.0,217000.0,264000.0,226000.0,272858.6,0.21634615384615385,0.0016403220996122874,37.0,20,344752.55
MICHIGAN,Honey,2006,2007,4938440.0,3960000.0,4420000.0,4355000.0,4810000.0,4245000.0,4617800.0,-0.10407239819004525,0.02567460677654015,11.0,20,6319992.25
MINNESOTA,Honey,2006,2007,9357636.0,10000000.0,8880000.0,10125000.0,9960000.0,9668333.333333334,9160836.6,0.12612612612612611,0.06483486559732361,6.0,20,12792209.15
MISSISSIPPI,Honey,2006,2007,1380000.0,1372000.0,1280000.0,1170000.0,1449000.0,1274000.0,1335000.0,0.071875,0.0088953435599528,21.0,20,1261650.0
MISSOURI,Honey,2006,2007,644000.0,690000.0,750000.0,656000.0,901000.0,698666.6666666666,779400.0,-0.08,0.0044736057262153295,28.0,20,1506016.8
MONTANA,Honey,2006,2007,9313462.0,10428000.0,8710000.0,10780000.0,9570000.0,9972666.666666666,9597182.0,0.19724454649827783,0.06760979784488906,5.0,20,9394010.25
NEBRASKA,Honey,2006,2007,2118433.0,3431000.0,2720000.0,4539000.0,3330000.0,3563333.3333333335,3367014.0,0.2613970588235294,0.022244842386441734,13.0,20,5178155.4
NEVADA,Honey,2006,2007,157245.0,333000.0,552000.0,770000.0,384000.0,551666.6666666666,413848.8,-0.3967391304347826,0.0021590010243908763,34.0,20,532023.2
NEW JERSEY,Honey,2006,2007,474013.0,324000.0,384000.0,324000.0,190000.0,344000.0,332400.0,-0.15625,0.002100649645353285,35.0,20,420150.0
NEW MEXICO,Honey,2006,2007,354000.0,336000.0,343000.0,352000.0,246000.0,343666.6666666667,352200.0,-0.02040816326530612,0.0021784514840700736,33.0,20,937450.0
NEW YORK,Honey,2006,2007,3126202.0,3712000.0,4307000.0,4288000.0,4824000.0,4102333.3333333335,4354157.0,-0.13814720222892965,0.024066702109726525,12.0,20,4635757.4
NORTH CAROLINA,Honey,2006,2007,565741.0,500000.0,540000.0,360000.0,440000.0,466666.6666666667,502400.0,-0.07407407407407407,0.0032417432798661806,30.0,20,670000.0
NORTH DAKOTA,Honey,2006,2007,30825479.0,25900000.0,33670000.0,30420000.0,29580000.0,29996666.666666668,28714000.0,-0.23076923076923078,0.16792230189706817,1.0,20,24931759.25
OHIO,Honey,2006,2007,1026496.0,784000.0,1035000.0,928000.0,750000.0,915666.6666666666,989790.4,-0.242512077294686,0.0050830534628301715,26.0,20,1584647.6
OREGON,Honey,2006,2007,1978000.0,2208000.0,1638000.0,2268000.0,2142000.0,2038000.0,2072600.0,0.34798534798534797,0.014315538323889055,18.0,20,2560515.7
PENNSYLVANIA,Honey,2006,2007,1050000.0,1120000.0,1568000.0,1620000.0,1350000.0,1436000.0,1462200.0,-0.2857142857142857,0.007261504946900245,23.0,20,1430550.0
SOUTH DAKOTA,Honey,2006,2007,13383794.0,10575000.0,17380000.0,22575000.0,15050000.0,16843333.333333332,15411000.0,-0.391542002301496,0.06856287036916972,4.0,20,20109050.0
TENNESSEE,Honey,2006,2007,455000.0,385000.0,385000.0,324000.0,240000.0,364666.6666666667,364400.0,0.0,0.002496142325496959,31.0,20,546220.65
TEXAS,Honey,2006,2007,8554971.0,5740000.0,5964000.0,8816000.0,9380000.0,6840000.0,7507600.0,-0.03755868544600939,0.037215212852863756,8.0,20,8411300.0
UTAH,Honey,2006,2007,1176000.0,1300000.0,1080000.0,1680000.0,1425000.0,1353333.3333333333,1317580.6,0.2037037037037037,0.00842853252765207,22.0,20,1576367.85
VERMONT,Honey,2006,2007,361715.0,336000.0,546000.0,408000.0,581000.0,430000.0,498800.0,-0.38461538461538464,0.0021784514840700736,33.0,20,421918.0
VIRGINIA,Honey,2006,2007,276000.0,336000.0,296000.0,266000.0,222000.0,299333.3333333333,284800.0,0.13513513513513514,0.0021784514840700736,33.0,20,473513.95
WASHINGTON,Honey,2006,2007,2024000.0,2548000.0,2805000.0,3528000.0,3248000.0,2960333.3333333335,2935800.0,-0.09162210338680928,0.016519923754198057,16.0,20,3199550.0
WEST VIRGINIA,Honey,2006,2007,321184.0,252000.0,408000.0,495000.0,376000.0,385000.0,398000.0,-0.38235294117647056,0.0016338386130525552,38.0,20,623609.95
WISCONSIN,Honey,2006,2007,5040000.0,5952000.0,5312000.0,5848000.0,5698000.0,5704000.0,5678768.8,0.12048192771084337,0.03858971200352702,7.0,20,6730392.2
WYOMING,Honey,2006,2007,3440000.0,3315000.0,2240000.0,2925000.0,3159000.0,2826666.6666666665,2718119.2,0.4799107142857143,0.02149275794551278,14.0,20,2584411.0
ALABAMA,Milk,2006,2007,197000000.0,203000000.0,224000000.0,245000000.0,252000000.0,224000000.0,240200000.0,-0.09375,0.0011167222277233169,43.0,77,837025974.025974
ALASKA,Milk,2006,2007,9000000.0,10000000.0,14000000.0,15000000.0,17000000.0,13000000.0,14800000.0,-0.2857142857142857,5.501094717848852e-05,50.0,47,17414893.617021278
ARIZONA,Milk,2006,2007,4210000000.0,3954000000.0,3742000000.0,3646000000.0,3552000000.0,3780666666.6666665,3664800000.0,0.056654195617316945,0.02175132851437436,13.0,77,1049025974.025974
ARKANSAS,Milk,2006,2007,220000000.0,258000000.0,298000000.0,323000000.0,354000000.0,293000000.0,325200000.0,-0.1342281879194631,0.0014192824372050038,42.0,77,915181818.1818181
CALIFORNIA,Milk,2006,2007,40683000000.0,38830000000.0,37564000000.0,36465000000.0,35437000000.0,37619666666.666664,36672200000.0,0.0337024810989245,0.21360750789407093,1.0,77,13268311688.311687
COLORADO,Milk,2006,2007,2706000000.0,2547000000.0,2348000000.0,2184000000.0,2153000000.0,2359666666.6666665,2278200000.0,0.08475298126064736,0.014011288246361026,16.0,77,1136064935.064935
CONNECTICUT,Milk,2006,2007,365000000.0,367000000.0,384000000.0,392000000.0,413000000.0,381000000.0,400600000.0,-0.044270833333333336,0.0020189017614505285,36.0,77,621701298.7012987
DELAWARE,Milk,2006,2007,113000000.0,114000000.0,123000000.0,125000000.0,130000000.0,120666666.66666667,128400000.0,-0.07317073170731707,0.0006271247978347691,47.0,77,149732467.53246754
FLORIDA,Milk,2006,2007,2104000000.0,2171000000.0,2273000000.0,2253000000.0,2161000000.0,2232333333.3333335,2233200000.0,-0.04487461504619446,0.011942876632449858,19.0,77,1448909090.909091
GEORGIA,Milk,2006,2007,1399000000.0,1404000000.0,1398000000.0,1416000000.0,1444000000.0,1406000000.0,1426400000.0,0.004291845493562232,0.007723536983859788,25.0,77,1223363636.3636363
HAWAII,Milk,2006,2007,36000000.0,57000000.0,70000000.0,81000000.0,92000000.0,69333333.33333333,79400000.0,-0.18571428571428572,0.00031356239891738456,48.0,47,133238297.87234043
IDAHO,Milk,2006,2007,11549000000.0,10905000000.0,10161000000.0,9093000000.0,8774000000.0,10053000000.0,9417600000.0,0.07322113965160909,0.05998943789814173,4.0,77,2555545454.5454545
ILLINOIS,Milk,2006,2007,1917000000.0,1983000000.0,1958000000.0,1978000000.0,2047000000.0,1973000000.0,2003400000.0,0.012768130745658836,0.010908670825494274,20.0,77,3651792207.7922077
INDIANA,Milk,2006,2007,3371000000.0,3277000000.0,3166000000.0,3027000000.0,2939000000.0,3156666666.6666665,3013400000.0,0.03506001263423879,0.01802708739039069,14.0,77,2858649350.6493506
IOWA,Milk,2006,2007,4278000000.0,4126000000.0,4025000000.0,3851000000.0,3810000000.0,4000666666.6666665,3923200000.0,0.025093167701863355,0.022697516805844364,12.0,77,5121142857.142858
KANSAS,Milk,2006,2007,2187000000.0,2345000000.0,2276000000.0,2216000000.0,2130000000.0,2279000000.0,2199400000.0,0.03031634446397188,0.012900067113355557,17.0,77,2019571428.5714285
KENTUCKY,Milk,2006,2007,1250000000.0,1303000000.0,1367000000.0,1422000000.0,1465000000.0,1364000000.0,1434200000.0,-0.04681784930504755,0.007167926417357054,26.0,77,2177272727.2727275
LOUISIANA,Milk,2006,2007,349000000.0,396000000.0,434000000.0,479000000.0,519000000.0,436333333.3333333,481400000.0,-0.08755760368663594,0.0021784335082681455,35.0,77,817480519.4805195
MAINE,Milk,2006,2007,587000000.0,574000000.0,595000000.0,612000000.0,624000000.0,593666666.6666666,612200000.0,-0.03529411764705882,0.003157628368045241,32.0,77,648532467.5324675
MARYLAND,Milk,2006,2007,1051000000.0,1106000000.0,1143000000.0,1116000000.0,1177000000.0,1121666666.6666667,1168600000.0,-0.03237095363079615,0.00608421075794083,29.0,77,1311324675.3246753
MASSACHUSETTS,Milk,2006,2007,255000000.0,278000000.0,290000000.0,296000000.0,332000000.0,288000000.0,311400000.0,-0.041379310344827586,0.0015293043315619808,40.0,77,642584415.5844156
MICHIGAN,Milk,2006,2007,7625000000.0,7115000000.0,6750000000.0,6330000000.0,6375000000.0,6731666666.666667,6538000000.0,0.05407407407407407,0.03914028891749458,9.0,77,5187077922.077922
MINNESOTA,Milk,2006,2007,8656000000.0,8369000000.0,8195000000.0,8102000000.0,8258000000.0,8222000000.0,8276400000.0,0.021232458816351434,0.04603866169367704,6.0,77,9198909090.90909
MISSISSIPPI,Milk,2006,2007,324000000.0,344000000.0,382000000.0,379000000.0,423000000.0,368333333.3333333,401200000.0,-0.09947643979057591,0.0018923765829400052,38.0,77,1034467532.4675325
MISSOURI,Milk,2006,2007,1678000000.0,1840000000.0,1875000000.0,1847000000.0,1886000000.0,1854000000.0,1878800000.0,-0.018666666666666668,0.010122014280841888,21.0,77,3168337662.337662
MONTANA,Milk,2006,2007,333000000.0,354000000.0,372000000.0,348000000.0,345000000.0,358000000.0,352000000.0,-0.04838709677419355,0.0019473875301184937,37.0,77,453987012.987013
NEBRASKA,Milk,2006,2007,1075000000.0,1118000000.0,1077000000.0,1049000000.0,1129000000.0,1081333333.3333333,1108000000.0,0.03806870937790158,0.006150223894555017,28.0,77,1831350649.3506494
NEVADA,Milk,2006,2007,553000000.0,544000000.0,542000000.0,509000000.0,485000000.0,531666666.6666667,516200000.0,0.0036900369003690036,0.0029925955265097753,33.0,77,208857142.85714287
NEW HAMPSHIRE,Milk,2006,2007,290000000.0,293000000.0,302000000.0,303000000.0,305000000.0,299333333.3333333,306200000.0,-0.029801324503311258,0.0016118207523297136,39.0,77,351025974.02597404
NEW JERSEY,Milk,2006,2007,168000000.0,178000000.0,192000000.0,200000000.0,216000000.0,190000000.0,204400000.0,-0.07291666666666667,0.0009791948597770957,45.0,77,720493506.4935066
NEW MEXICO,Milk,2006,2007,7290000000.0,7605000000.0,6951000000.0,6737000000.0,6666000000.0,7097666666.666667,6855000000.0,0.09408718170047475,0.04183582532924052,7.0,77,1306194805.1948051
NEW YORK,Milk,2006,2007,12103000000.0,12045000000.0,12078000000.0,11650000000.0,11952000000.0,11924333333.333334,11988600000.0,-0.00273224043715847,0.06626068587648942,3.0,77,9956818181.818182
NORTH CAROLINA,Milk,2006,2007,921000000.0,944000000.0,1012000000.0,1006000000.0,1044000000.0,987333333.3333334,1028600000.0,-0.06719367588932806,0.005193033413649316,31.0,77,1446285714.2857144
NORTH DAKOTA,Milk,2006,2007,444000000.0,470000000.0,468000000.0,465000000.0,500000000.0,467666666.6666667,499200000.0,0.004273504273504274,0.0025855145173889604,34.0,77,1368402597.4025974
OHIO,Milk,2006,2007,4980000000.0,4860000000.0,4743000000.0,4560000000.0,4490000000.0,4721000000.0,4625600000.0,0.024667931688804556,0.02673532032874542,11.0,77,4754181818.181818
OKLAHOMA,Milk,2006,2007,1144000000.0,1214000000.0,1236000000.0,1263000000.0,1312000000.0,1237666666.6666667,1266400000.0,-0.01779935275080906,0.006678328987468506,27.0,77,1596207792.2077923
OREGON,Milk,2006,2007,2233000000.0,2242000000.0,2284000000.0,2270000000.0,2191000000.0,2265333333.3333335,2216000000.0,-0.01838879159369527,0.012333454357417126,18.0,77,1346233766.2337663
PENNSYLVANIA,Milk,2006,2007,10682000000.0,10742000000.0,10503000000.0,10062000000.0,10338000000.0,10435666666.666666,10484000000.0,0.022755403218128155,0.059092759459132366,5.0,77,7481922077.922078
RHODE ISLAND,Milk,2006,2007,18000000.0,19000000.0,19000000.0,20000000.0,22000000.0,19333333.333333332,20600000.0,0.0,0.00010452079963912818,49.0,77,84880519.48051947
SOUTH CAROLINA,Milk,2006,2007,322000000.0,277000000.0,288000000.0,287000000.0,318000000.0,284000000.0,306800000.0,-0.03819444444444445,0.001523803236844132,41.0,77,505389610.3896104
SOUTH DAKOTA,Milk,2006,2007,1641000000.0,1505000000.0,1437000000.0,1347000000.0,1330000000.0,1429666666.6666667,1381600000.0,0.04732080723729993,0.008279147550362522,24.0,77,1590545454.5454545
TENNESSEE,Milk,2006,2007,999000000.0,1049000000.0,1102000000.0,1155000000.0,1205000000.0,1102000000.0,1165200000.0,-0.04809437386569873,0.005770648359023445,30.0,77,1988844155.8441558
TEXAS,Milk,2006,2007,7384000000.0,7157000000.0,6444000000.0,6009000000.0,5630000000.0,6536666666.666667,6108000000.0,0.11064556176288019,0.03937133489564423,8.0,77,4070038961.038961
UTAH,Milk,2006,2007,1732000000.0,1747000000.0,1661000000.0,1616000000.0,1622000000.0,1674666666.6666667,1662400000.0,0.05177603853100542,0.009610412472081943,23.0,77,942467532.4675325
VERMONT,Milk,2006,2007,2531000000.0,2592000000.0,2641000000.0,2594000000.0,2637000000.0,2609000000.0,2633400000.0,-0.018553578190079516,0.014258837508664223,15.0,77,1979402597.4025974
VIRGINIA,Milk,2006,2007,1753000000.0,1771000000.0,1784000000.0,1731000000.0,1731000000.0,1762000000.0,1781600000.0,-0.0072869955156950675,0.009742438745310316,22.0,77,1808389610.3896103
WASHINGTON,Milk,2006,2007,5531000000.0,5464000000.0,5608000000.0,5416000000.0,5581000000.0,5496000000.0,5537800000.0,-0.025677603423680456,0.030057981538326128,10.0,77,2901818181.818182
WEST VIRGINIA,Milk,2006,2007,195000000.0,200000000.0,194000000.0,194000000.0,216000000.0,196000000.0,209400000.0,0.030927835051546393,0.0011002189435697703,44.0,77,524220779.22077924
WISCONSIN,Milk,2006,2007,24080000000.0,23398000000.0,22866000000.0,22085000000.0,22266000000.0,22783000000.0,22537800000.0,0.023265984431032973,0.12871461420822744,2.0,77,18544935064.935066
WYOMING,Milk,2006,2007,134000000.0,118000000.0,73000000.0,63000000.0,54000000.0,84666666.66666667,74200000.0,0.6164383561643836,0.0006491291767061645,46.0,77,174907792.20779222
CALIFORNIA,Yogurt,2006,2007,559921000.0,543345000.0,511990000.0,454302000.0,479226000.0,503212333.3333333,488669200.0,0.06124143049668939,0.42802281338868625,1.0,17,312778882.35294116
IOWA,Yogurt,2006,2007,21300000.0,25520000.0,17412000.0,13984000.0,13847000.0,18972000.0,16727600.0,0.4656558695152768,0.020103511024633102,6.0,7,14635571.42857143
NEW YORK,Yogurt,2006,2007,234740000.0,236987000.0,232307000.0,227795000.0,261740000.0,232363000.0,241210000.0,0.02014575540125782,0.1866877259872541,2.0,17,226167294.11764705
TENNESSEE,Yogurt,2006,2007,193536000.0,155331000.0,99595000.0,38949000.0,405000.0,97958333.33333333,58889800.0,0.5596264872734575,0.12236279274950175,4.0,5,58889800.0
UTAH,Yogurt,2006,2007,140948000.0,163713000.0,171509000.0,165503000.0,122209000.0,166908333.33333334,155733500.0,-0.04545534053606516,0.12896575628431659,3.0,4,155733500.0
WISCONSIN,Yogurt,2006,2007,147282000.0,144534000.0,124974000.0,98012000.0,81460000.0,122506666.66666667,104088200.0,0.15651255461135916,0.11385740056560818,5.0,15,61876466.666666664
CALIFORNIA,Cheese,2007,2008,2113236000.0,2287248000.0,2206598000.0,2136699000.0,1992820000.0,2210181666.6666665,2090858400.0,0.03654947570876073,0.2607930029766174,2.0,38,779395236.8421053
IDAHO,Cheese,2007,2008,829406000.0,789085000.0,803896000.0,769256000.0,718245000.0,787412333.3333334,740085000.0,-0.01842402499825848,0.08997181186902518,3.0,34,287229617.64705884
ILLINOIS,Cheese,2007,2008,70606000.0,76764000.0,80380000.0,93236000.0,93609000.0,83460000.0,87907200.0,-0.04498631500373227,0.008752664372423566,13.0,38,99076368.42105263
IOWA,Cheese,2007,2008,167450000.0,147241000.0,148140000.0,152627000.0,154757000.0,149336000.0,153095400.0,-0.006068583772107466,0.0167884822945654,11.0,38,211770921.0526316
